CustomerID,ChurnIndicator
2795,1
2796,0
2797,0
2798,0
2799,0
2800,1
2801,1
2802,1
2803,0
2804,1
2805,0
2806,1
2807,0
2808,1
2809,1
2810,0
2811,0
2812,1
2813,1
2814,1
2815,1
2816,1
2817,1
2818,0
2819,1
2820,0
2821,1
2822,1
2823,0
2824,1
2825,0
2826,1
2827,1
2828,0
2829,1
2830,1
2831,0
2832,0
2833,1
2834,1
2835,1
2836,0
2837,1
2838,1
2839,1
2840,1
2841,1
2842,1
2843,1
2844,1
2845,1
2846,1
2847,0
2848,0
2849,1
2850,0
2851,1
2852,1
2853,1
2854,1
2855,0
2856,1
2857,1
2858,1
2859,0
2860,0
2861,1
2862,0
2863,1
2864,0
2865,1
2866,1
2867,1
2868,1
2869,0
2870,1
2871,1
2872,1
2873,0
2874,1
2875,0
2876,0
2877,0
2878,0
2879,1
2880,0
2881,0
2882,1
2883,1
2884,1
2885,1
2886,0
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,1
2894,0
2895,1
2896,1
2897,1
2898,0
2899,1
2900,1
2901,1
2902,1
2903,1
2904,0
2905,1
2906,1
2907,1
2908,1
2909,1
2910,1
2911,1
2912,1
2913,0
2914,1
2915,1
2916,1
2917,1
2918,0
2919,1
2920,1
2921,1
2922,1
2923,0
2924,1
2925,1
2926,0
2927,0
2928,1
2929,0
2930,0
2931,1
2932,0
2933,1
2934,1
2935,1
2936,0
2937,1
2938,0
2939,1
2940,1
2941,1
2942,1
2943,1
2944,1
2945,1
2946,0
2947,1
2948,1
2949,1
2950,1
2951,1
2952,1
2953,1
2954,1
2955,0
2956,1
2957,1
2958,0
2959,1
2960,1
2961,0
2962,0
2963,0
2964,1
2965,0
2966,1
2967,1
2968,0
2969,1
2970,1
2971,1
2972,1
2973,1
2974,0
2975,1
2976,1
2977,1
2978,0
2979,1
2980,0
2981,0
2982,1
2983,1
2984,0
2985,0
2986,1
2987,1
2988,0
2989,1
2990,0
2991,0
2992,1
2993,0
2994,1
2995,1
2996,1
2997,1
2998,1
2999,0
3000,1
3001,0
3002,1
3003,1
3004,0
3005,1
3006,1
3007,1
3008,1
3009,1
3010,1
3011,1
3012,1
3013,1
3014,1
3015,0
3016,1
3017,1
3018,0
3019,0
3020,0
3021,1
3022,1
3023,1
3024,1
3025,1
3026,1
3027,1
3028,1
3029,1
3030,1
3031,1
3032,0
3033,0
3034,1
3035,1
3036,1
3037,0
3038,0
3039,1
3040,1
3041,1
3042,0
3043,1
3044,1
3045,1
3046,0
3047,0
3048,0
3049,1
3050,0
3051,1
3052,0
3053,1
3054,1
3055,1
3056,1
3057,0
3058,0
3059,1
3060,1
3061,1
3062,1
3063,1
3064,1
3065,1
3066,1
3067,1
3068,0
3069,1
3070,1
3071,1
3072,1
3073,1
3074,0
3075,1
3076,1
3077,1
3078,1
3079,1
3080,1
3081,1
3082,0
3083,0
3084,1
3085,0
3086,1
3087,0
3088,1
3089,0
3090,1
3091,0
3092,1
3093,1
3094,1
3095,0
3096,1
3097,1
3098,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,0
3106,0
3107,1
3108,0
3109,1
3110,1
3111,1
3112,0
3113,1
3114,1
3115,0
3116,1
3117,0
3118,0
3119,0
3120,0
3121,1
3122,1
3123,1
3124,0
3125,0
3126,1
3127,1
3128,1
3129,1
3130,0
3131,1
3132,1
3133,0
3134,0
3135,1
3136,1
3137,0
3138,0
3139,1
3140,0
3141,0
3142,0
3143,1
3144,1
3145,1
3146,1
3147,1
3148,1
3149,1
3150,1
3151,0
3152,1
3153,1
3154,1
3155,1
3156,1
3157,1
3158,0
3159,1
3160,1
3161,1
3162,0
3163,1
3164,0
3165,1
3166,1
3167,0
3168,1
3169,0
3170,0
3171,1
3172,1
3173,1
3174,0
3175,1
3176,1
3177,1
3178,1
3179,1
3180,1
3181,1
3182,1
3183,1
3184,1
3185,1
3186,1
3187,1
3188,1
3189,1
3190,1
3191,0
3192,1
3193,0
3194,1
3195,1
3196,1
3197,1
3198,1
3199,1
3200,1
3201,1
3202,1
3203,0
3204,0
3205,1
3206,1
3207,1
3208,1
3209,0
3210,1
3211,1
3212,0
3213,1
3214,1
3215,1
3216,1
3217,1
3218,1
3219,1
3220,1
3221,1
3222,1
3223,1
3224,1
3225,1
3226,1
3227,1
3228,0
3229,0
3230,1
3231,0
3232,1
3233,1
3234,1
3235,1
3236,0
3237,0
3238,1
3239,1
3240,0
3241,1
3242,1
3243,1
3244,1
3245,1
3246,1
3247,1
3248,1
3249,1
3250,1
3251,1
3252,0
3253,1
3254,1
3255,1
3256,1
3257,1
3258,1
3259,1
3260,0
3261,0
3262,0
3263,1
3264,1
3265,1
3266,0
3267,1
3268,1
3269,1
3270,1
3271,1
3272,1
3273,0
3274,1
3275,1
3276,0
3277,1
3278,0
3279,0
3280,1
3281,0
3282,0
3283,1
3284,1
3285,0
3286,1
3287,1
3288,0
3289,0
3290,1
3291,1
3292,1
3293,1
3294,1
3295,0
3296,1
3297,1
3298,1
3299,1
3300,1
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,1
3308,1
3309,1
3310,1
3311,1
3312,1
3313,0
3314,0
3315,1
3316,1
3317,1
3318,1
3319,1
3320,1
3321,0
3322,0
3323,0
3324,1
3325,1
3326,1
3327,0
3328,1
3329,0
3330,1
3331,0
3332,1
3333,0
3334,0
3335,1
3336,1
3337,1
3338,1
3339,1
3340,0
3341,1
3342,1
3343,0
3344,0
3345,1
3346,1
3347,0
3348,0
3349,1
3350,0
3351,1
3352,0
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,1
3360,1
3361,0
3362,1
3363,1
3364,1
3365,0
3366,1
3367,0
3368,1
3369,1
3370,1
3371,0
3372,1
3373,1
3374,0
3375,1
3376,1
3377,1
3378,0
3379,0
3380,1
3381,1
3382,0
3383,1
3384,0
3385,0
3386,0
3387,1
3388,1
3389,1
3390,1
3391,1
3392,1
3393,1
3394,0
3395,1
3396,1
3397,1
3398,1
3399,1
3400,1
3401,1
3402,0
3403,1
3404,1
3405,0
3406,1
3407,1
3408,1
3409,1
3410,0
3411,0
3412,1
3413,1
3414,0
3415,1
3416,1
3417,1
3418,1
3419,1
3420,0
3421,1
3422,1
3423,0
3424,1
3425,1
3426,1
3427,1
3428,0
3429,0
3430,1
3431,1
3432,1
3433,0
3434,1
3435,1
3436,1
3437,1
3438,1
3439,1
3440,1
3441,1
3442,1
3443,1
3444,1
3445,1
3446,0
3447,1
3448,0
3449,1
3450,1
3451,0
3452,0
3453,0
3454,1
3455,1
3456,1
3457,1
3458,0
3459,0
3460,0
3461,1
3462,1
3463,1
3464,1
3465,1
3466,1
3467,0
3468,1
3469,0
3470,1
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3477,1
3478,0
3479,0
3480,1
3481,1
3482,1
3483,1
3484,0
3485,1
3486,1
3487,1
3488,1
3489,0
3490,1
3491,0
3492,1
3493,1
3494,0
3495,1
3496,0
3497,0
3498,1
3499,1
3500,0
3501,0
3502,0
3503,0
3504,1
3505,1
3506,1
3507,1
3508,0
3509,1
3510,1
3511,1
3512,0
3513,1
3514,0
3515,1
3516,1
3517,1
3518,0
3519,1
3520,1
3521,1
3522,1
3523,1
3524,0
3525,0
3526,1
3527,1
3528,0
3529,1
3530,0
3531,0
3532,0
3533,0
3534,0
3535,1
3536,1
3537,1
3538,0
3539,1
3540,1
3541,1
3542,1
3543,1
3544,1
3545,0
3546,0
3547,1
3548,1
3549,0
3550,1
3551,1
3552,1
3553,0
3554,1
3555,1
3556,1
3557,0
3558,1
3559,1
3560,1
3561,1
3562,0
3563,0
3564,1
3565,1
3566,0
3567,1
3568,1
3569,1
3570,1
3571,1
3572,1
3573,1
3574,1
3575,1
3576,0
3577,1
3578,0
3579,1
3580,0
3581,0
3582,1
3583,1
3584,0
3585,1
3586,0
3587,1
3588,1
3589,0
3590,1
3591,1
3592,1
3593,1
3594,1
3595,0
3596,1
3597,1
3598,1
3599,1
3600,1
3601,0
3602,0
3603,1
3604,0
3605,1
3606,0
3607,1
3608,1
3609,0
3610,1
3611,1
3612,1
3613,1
3614,1
3615,1
3616,0
3617,0
3618,1
3619,0
3620,1
3621,1
3622,1
3623,0
3624,1
3625,1
3626,1
3627,1
3628,0
3629,1
3630,1
3631,1
3632,1
3633,1
3634,0
3635,1
3636,1
3637,1
3638,1
3639,1
3640,0
3641,1
3642,1
3643,1
3644,1
3645,1
3646,1
3647,0
3648,1
3649,0
3650,0
3651,1
3652,1
3653,1
3654,1
3655,1
3656,1
3657,0
3658,1
3659,1
3660,1
3661,1
3662,0
3663,1
3664,1
3665,0
3666,1
3667,1
3668,0
3669,1
3670,1
3671,0
3672,1
3673,1
3674,0
3675,1
3676,1
3677,1
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,1
3685,1
3686,1
3687,1
3688,1
3689,1
3690,1
3691,1
3692,1
3693,1
3694,1
3695,1
3696,1
3697,1
3698,1
3699,1
3700,1
3701,1
3702,1
3703,1
3704,0
3705,1
3706,1
3707,0
3708,0
3709,0
3710,1
3711,1
3712,1
3713,1
3714,1
3715,0
3716,1
3717,1
3718,1
3719,1
3720,1
3721,0
3722,0
3723,1
3724,0
3725,1
3726,0
3727,0
3728,1
3729,1
3730,1
3731,1
3732,0
3733,1
3734,1
3735,1
3736,0
3737,1
3738,1
3739,0
3740,1
3741,0
3742,1
3743,1
3744,1
3745,1
3746,0
3747,0
3748,1
3749,1
3750,1
3751,1
3752,1
3753,0
3754,1
3755,1
3756,1
3757,0
3758,1
3759,1
3760,1
3761,1
3762,1
3763,1
3764,1
3765,1
3766,1
3767,1
3768,1
3769,1
3770,1
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3778,1
3779,1
3780,1
3781,0
3782,0
3783,0
3784,0
3785,1
3786,1
3787,1
3788,1
3789,1
3790,0
3791,0
3792,0
3793,1
3794,0
3795,1
3796,1
3797,1
3798,1
3799,1
3800,1
3801,0
3802,1
3803,0
3804,1
3805,1
3806,1
3807,1
3808,1
3809,1
3810,0
3811,1
3812,1
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,1
3820,1
3821,1
3822,1
3823,0
3824,1
3825,1
3826,1
3827,1
3828,1
3829,1
3830,1
3831,1
3832,0
3833,1
3834,1
3835,1
3836,1
3837,1
3838,0
3839,1
3840,1
3841,1
3842,1
3843,0
3844,0
3845,0
3846,1
3847,0
3848,1
3849,1
3850,1
3851,0
3852,1
3853,0
3854,1
3855,1
3856,1
3857,1
3858,1
3859,1
3860,0
3861,1
3862,0
3863,1
3864,0
3865,1
3866,1
3867,1
3868,1
3869,1
3870,1
3871,0
3872,1
3873,0
3874,1
3875,1
3876,1
3877,0
3878,1
3879,1
3880,1
3881,1
3882,1
3883,1
3884,0
3885,1
3886,1
3887,1
3888,0
3889,1
3890,1
3891,0
3892,0
3893,1
3894,1
3895,0
3896,1
3897,1
3898,1
3899,1
3900,0
3901,1
3902,1
3903,1
3904,1
3905,0
3906,1
3907,1
3908,1
3909,0
3910,0
3911,0
3912,0
3913,0
3914,1
3915,1
3916,0
3917,1
3918,0
3919,1
3920,1
3921,1
3922,0
3923,1
3924,1
3925,0
3926,1
3927,0
3928,1
3929,1
3930,0
3931,1
3932,1
3933,1
3934,1
3935,1
3936,1
3937,0
3938,1
3939,0
3940,0
3941,1
3942,1
3943,1
3944,0
3945,1
3946,1
3947,1
3948,0
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3955,1
3956,1
3957,1
3958,1
3959,0
3960,1
3961,0
3962,0
3963,0
3964,0
3965,1
3966,1
3967,0
3968,0
3969,1
3970,1
3971,1
3972,1
3973,1
3974,0
3975,1
3976,1
3977,1
3978,0
3979,1
3980,1
3981,1
3982,1
3983,1
3984,1
3985,1
3986,0
3987,0
3988,0
3989,1
3990,1
3991,0
3992,1
3993,1
3994,1
3995,1
3996,0
3997,1
3998,0
3999,1
4000,1
4001,1
4002,1
4003,1
4004,1
4005,0
4006,1
4007,1
4008,0
4009,0
4010,0
4011,1
4012,1
4013,0
4014,0
4015,0
4016,0
4017,1
4018,0
4019,1
4020,0
4021,1
4022,1
4023,1
4024,1
4025,1
4026,1
4027,1
4028,0
4029,1
4030,0
4031,0
4032,0
4033,0
4034,1
4035,1
4036,1
4037,1
4038,1
4039,1
4040,1
4041,1
4042,1
4043,1
4044,0
4045,1
4046,0
4047,1
4048,1
4049,1
4050,1
4051,1
4052,1
4053,1
4054,1
4055,1
4056,1
4057,0
4058,0
4059,1
4060,0
4061,1
4062,1
4063,1
4064,1
4065,1
4066,1
4067,1
4068,1
4069,1
4070,1
4071,1
4072,1
4073,1
4074,0
4075,1
4076,1
4077,1
4078,0
4079,1
4080,1
4081,0
4082,0
4083,0
4084,1
4085,0
4086,1
4087,1
4088,1
4089,0
4090,1
4091,0
4092,0
4093,1
4094,1
4095,0
4096,1
4097,1
4098,0
4099,0
4100,1
4101,1
4102,1
4103,1
4104,1
4105,1
4106,0
4107,1
4108,1
4109,1
4110,1
4111,1
4112,1
4113,1
4114,1
4115,1
4116,1
4117,1
4118,1
4119,1
4120,1
4121,1
4122,1
4123,1
4124,1
4125,0
4126,1
4127,0
4128,1
4129,1
4130,0
4131,0
4132,0
4133,1
4134,1
4135,0
4136,1
4137,1
4138,1
4139,1
4140,1
4141,0
4142,0
4143,1
4144,0
4145,1
4146,0
4147,1
4148,1
4149,1
4150,1
4151,1
4152,0
4153,1
4154,1
4155,0
4156,1
4157,1
4158,1
4159,1
4160,0
4161,0
4162,1
4163,1
4164,0
4165,1
4166,1
4167,1
4168,0
4169,1
4170,1
4171,1
4172,0
4173,1
4174,1
4175,1
4176,1
4177,1
4178,0
4179,1
4180,0
4181,1
4182,1
4183,1
4184,0
4185,1
4186,1
4187,1
4188,1
4189,0
4190,1
4191,1
4192,0
4193,1
4194,1
4195,1
4196,0
4197,1
4198,1
4199,0
4200,1
4201,1
4202,0
4203,0
4204,1
4205,1
4206,1
4207,1
4208,1
4209,0
4210,1
4211,1
4212,1
4213,1
4214,1
4215,1
4216,1
4217,1
4218,1
4219,1
4220,0
4221,1
4222,1
4223,1
4224,1
4225,1
4226,1
4227,0
4228,0
4229,0
4230,1
4231,1
4232,1
4233,0
4234,1
4235,0
4236,0
4237,0
4238,1
4239,1
4240,1
4241,1
4242,1
4243,1
4244,0
4245,0
4246,1
4247,1
4248,1
4249,1
4250,1
4251,1
4252,0
4253,0
4254,0
4255,1
4256,1
4257,0
4258,1
4259,1
4260,1
4261,1
4262,0
4263,1
4264,0
4265,1
4266,1
4267,1
4268,1
4269,1
4270,1
4271,1
4272,1
4273,1
4274,1
4275,0
4276,0
4277,0
4278,1
4279,1
4280,0
4281,1
4282,1
4283,0
4284,0
4285,0
4286,0
4287,1
4288,1
4289,0
4290,1
4291,0
4292,0
4293,0
4294,0
4295,0
4296,1
4297,1
4298,1
4299,0
4300,0
4301,1
4302,1
4303,1
4304,1
4305,0
4306,1
4307,1
4308,1
4309,1
4310,0
4311,1
4312,1
4313,0
4314,1
4315,1
4316,0
4317,1
4318,1
4319,1
4320,1
4321,1
4322,1
4323,1
4324,1
4325,1
4326,0
4327,1
4328,1
4329,1
4330,1
4331,1
4332,0
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4340,1
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,0
4354,1
4355,0
4356,1
4357,1
4358,1
4359,1
4360,1
4361,0
4362,1
4363,1
4364,0
4365,1
4366,1
4367,1
4368,0
4369,1
4370,1
4371,0
4372,0
4373,1
4374,1
4375,0
4376,1
4377,1
4378,1
4379,1
4380,1
4381,1
4382,0
4383,1
4384,1
4385,1
4386,1
4387,1
4388,1
4389,1
4390,1
4391,1
4392,1
4393,0
4394,1
4395,0
4396,0
4397,1
4398,1
4399,1
4400,1
4401,0
4402,1
4403,0
4404,1
4405,1
4406,1
4407,1
4408,1
4409,1
4410,0
4411,1
4412,0
4413,1
4414,0
4415,1
4416,1
4417,1
4418,1
4419,0
4420,1
4421,1
4422,1
4423,1
4424,0
4425,1
4426,0
4427,0
4428,1
4429,0
4430,0
4431,1
4432,1
4433,1
4434,1
4435,1
4436,0
4437,0
4438,0
4439,0
4440,1
4441,0
4442,1
4443,0
4444,1
4445,1
4446,1
4447,1
4448,1
4449,1
4450,1
4451,1
4452,1
4453,0
4454,1
4455,1
4456,1
4457,0
4458,1
4459,0
4460,0
4461,1
4462,1
4463,1
4464,1
4465,1
4466,1
4467,1
4468,0
4469,0
4470,1
4471,0
4472,0
4473,1
4474,0
4475,0
4476,1
4477,1
4478,1
4479,0
4480,1
4481,1
4482,0
4483,0
4484,1
4485,1
4486,1
4487,1
4488,1
4489,1
4490,0
4491,1
4492,1
4493,1
4494,1
4495,1
4496,0
4497,1
4498,1
4499,0
4500,1
4501,1
4502,1
4503,0
4504,0
4505,1
4506,1
4507,1
4508,1
4509,0
4510,1
4511,1
4512,1
4513,1
4514,0
4515,1
4516,1
4517,1
4518,0
4519,0
4520,1
4521,1
4522,1
4523,1
4524,0
4525,0
4526,1
4527,0
4528,1
4529,0
4530,0
4531,1
4532,1
4533,1
4534,1
4535,1
4536,0
4537,0
4538,1
4539,1
4540,0
4541,1
4542,0
4543,1
4544,1
4545,1
4546,1
4547,1
4548,0
4549,1
4550,1
4551,0
4552,1
4553,1
4554,1
4555,0
4556,1
4557,1
4558,0
4559,1
4560,1
4561,0
4562,0
4563,1
4564,0
4565,1
4566,1
4567,1
4568,1
4569,1
4570,1
4571,1
4572,1
4573,1
4574,1
4575,1
4576,0
4577,1
4578,1
4579,1
4580,1
4581,1
4582,0
4583,0
4584,0
4585,1
4586,1
4587,1
4588,1
4589,1
4590,0
4591,1
4592,1
4593,0
4594,0
4595,1
4596,0
4597,0
4598,0
4599,1
4600,0
4601,1
4602,1
4603,1
4604,1
4605,0
4606,1
4607,1
4608,1
4609,1
4610,0
4611,1
4612,1
4613,1
4614,1
4615,1
4616,1
4617,0
4618,0
4619,1
4620,1
4621,1
4622,1
4623,1
4624,0
4625,0
4626,1
4627,1
4628,1
4629,0
4630,1
4631,1
4632,1
4633,1
4634,0
4635,1
4636,1
4637,1
4638,1
4639,0
4640,1
4641,0
4642,1
4643,1
4644,1
4645,1
4646,0
4647,0
4648,1
4649,1
4650,1
4651,1
4652,1
4653,1
4654,1
4655,1
4656,1
4657,1
4658,0
4659,1
4660,1
4661,0
4662,1
4663,1
4664,1
4665,1
4666,1
4667,1
4668,0
4669,1
4670,1
4671,0
4672,1
4673,1
4674,1
4675,0
4676,0
4677,0
4678,1
4679,0
4680,1
4681,1
4682,1
4683,0
4684,1
4685,0
4686,0
4687,1
4688,0
4689,1
4690,1
4691,1
4692,0
4693,1
4694,1
4695,1
4696,1
4697,1
4698,0
4699,0
4700,0
4701,1
4702,0
4703,0
4704,1
4705,1
4706,1
4707,1
4708,1
4709,0
4710,0
4711,0
4712,1
4713,1
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,1
4721,0
4722,0
4723,0
4724,0
4725,1
4726,1
4727,0
4728,1
4729,1
4730,1
4731,1
4732,1
4733,1
4734,1
4735,0
4736,1
4737,1
4738,1
4739,0
4740,0
4741,0
4742,1
4743,1
4744,1
4745,0
4746,1
4747,1
4748,1
4749,0
4750,1
4751,0
4752,0
4753,0
4754,1
4755,1
4756,1
4757,0
4758,0
4759,1
4760,1
4761,1
4762,1
4763,1
4764,1
4765,0
4766,0
4767,1
4768,0
4769,0
4770,1
4771,0
4772,0
4773,1
4774,0
4775,0
4776,1
4777,1
4778,0
4779,1
4780,1
4781,1
4782,0
4783,1
4784,1
4785,1
4786,0
4787,1
4788,0
4789,0
4790,0
4791,1
4792,0
4793,1
4794,1
4795,1
4796,1
4797,0
4798,0
4799,1
4800,1
4801,0
4802,1
4803,1
4804,1
4805,1
4806,1
4807,1
4808,0
4809,1
4810,1
4811,0
4812,1
4813,1
4814,0
4815,1
4816,1
4817,1
4818,1
4819,0
4820,0
4821,1
4822,1
4823,1
4824,0
4825,1
4826,0
4827,1
4828,1
4829,1
4830,1
4831,0
4832,1
4833,1
4834,0
4835,0
4836,0
4837,0
4838,1
4839,1
4840,1
4841,1
4842,1
4843,1
4844,1
4845,1
4846,0
4847,0
4848,1
4849,1
4850,1
4851,0
4852,0
4853,1
4854,1
4855,0
4856,1
4857,1
4858,1
4859,1
4860,1
4861,0
4862,1
4863,1
4864,1
4865,1
4866,0
4867,1
4868,1
4869,1
4870,1
4871,1
4872,0
4873,0
4874,1
4875,1
4876,1
4877,1
4878,1
4879,0
4880,1
4881,0
4882,1
4883,0
4884,1
4885,0
4886,1
4887,1
4888,1
4889,1
4890,0
4891,1
4892,1
4893,1
4894,1
4895,1
4896,1
4897,1
4898,1
4899,0
4900,1
4901,0
4902,1
4903,0
4904,1
4905,1
4906,1
4907,1
4908,1
4909,1
4910,0
4911,0
4912,1
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4919,0
4920,1
4921,1
4922,1
4923,1
4924,1
4925,1
4926,1
4927,0
4928,1
4929,1
4930,1
4931,0
4932,0
4933,0
4934,1
4935,1
4936,1
4937,1
4938,1
4939,1
4940,1
4941,0
4942,1
4943,1
4944,0
4945,1
4946,0
4947,1
4948,1
4949,0
4950,1
4951,1
4952,0
4953,1
4954,1
4955,1
4956,1
4957,1
4958,1
4959,1
4960,0
4961,1
4962,1
4963,0
4964,0
4965,0
4966,0
4967,1
4968,1
4969,1
4970,1
4971,1
4972,0
4973,1
4974,1
4975,1
4976,1
4977,0
4978,0
4979,1
4980,1
4981,1
4982,1
4983,0
4984,0
4985,1
4986,1
4987,1
4988,1
4989,1
4990,1
4991,1
4992,0
4993,0
4994,1
4995,0
4996,1
4997,1
4998,1
4999,0
5000,0
5001,1
5002,1
5003,0
5004,0
5005,1
5006,1
5007,1
5008,1
5009,1
5010,1
5011,1
5012,1
5013,1
5014,1
5015,0
5016,1
5017,1
5018,1
5019,1
5020,1
5021,1
5022,1
5023,1
5024,1
5025,0
5026,1
5027,1
5028,0
5029,1
5030,0
5031,0
5032,1
5033,1
5034,1
5035,1
5036,0
5037,0
5038,1
5039,0
5040,0
5041,1
5042,1
5043,1
5044,1
5045,1
5046,0
5047,1
5048,0
5049,1
5050,1
5051,0
5052,1
5053,1
5054,1
5055,0
5056,1
5057,1
5058,1
5059,1
5060,1
5061,1
5062,1
5063,0
5064,0
5065,1
5066,1
5067,0
5068,0
5069,0
5070,0
5071,1
5072,1
5073,1
5074,1
5075,1
5076,1
5077,0
5078,1
5079,1
5080,0
5081,0
5082,1
5083,1
5084,0
5085,1
5086,1
5087,1
5088,1
5089,1
5090,1
5091,0
5092,1
5093,1
5094,1
5095,1
5096,1
5097,1
5098,1
5099,1
5100,0
5101,1
5102,0
5103,1
5104,1
5105,1
5106,1
5107,0
5108,1
5109,1
5110,1
5111,1
5112,1
5113,1
5114,0
5115,1
5116,1
5117,1
5118,1
5119,1
5120,0
5121,1
5122,1
5123,1
5124,1
5125,0
5126,1
5127,1
5128,1
5129,0
5130,1
5131,1
5132,1
5133,1
5134,1
5135,0
5136,1
5137,1
5138,0
5139,0
5140,1
5141,1
5142,1
5143,1
5144,1
5145,1
5146,1
5147,1
5148,1
5149,0
5150,1
5151,1
5152,0
5153,1
5154,1
5155,1
5156,0
5157,1
5158,0
5159,1
5160,0
5161,1
5162,1
5163,0
5164,1
5165,1
5166,0
5167,1
5168,1
5169,1
5170,1
5171,1
5172,1
5173,0
5174,1
5175,0
5176,1
5177,1
5178,0
5179,1
5180,0
5181,0
5182,1
5183,1
5184,1
5185,1
5186,1
5187,1
5188,0
5189,1
5190,1
5191,0
5192,1
5193,1
5194,1
5195,1
5196,1
5197,1
5198,0
5199,1
5200,1
5201,1
5202,1
5203,0
5204,0
5205,0
5206,0
5207,1
5208,1
5209,0
5210,1
5211,1
5212,1
5213,0
5214,1
5215,0
5216,1
5217,0
5218,0
5219,1
5220,0
5221,1
5222,1
5223,1
5224,1
5225,1
5226,0
5227,1
5228,0
5229,1
5230,1
5231,0
5232,1
5233,0
5234,1
5235,0
5236,0
5237,1
5238,0
5239,1
5240,1
5241,1
5242,1
5243,1
5244,1
5245,1
5246,1
5247,0
5248,1
5249,1
5250,1
5251,1
5252,1
5253,0
5254,0
5255,1
5256,1
5257,0
5258,1
5259,0
5260,1
5261,0
5262,0
5263,0
5264,0
5265,1
5266,1
5267,0
5268,1
5269,1
5270,1
5271,1
5272,0
5273,1
5274,1
5275,0
5276,1
5277,1
5278,0
5279,0
5280,0
5281,1
5282,0
5283,1
5284,0
5285,1
5286,1
5287,1
5288,0
5289,0
5290,0
5291,1
5292,1
5293,1
5294,1
5295,1
5296,1
5297,1
5298,1
5299,1
5300,0
5301,1
5302,1
5303,1
5304,0
5305,1
5306,0
5307,1
5308,1
5309,1
5310,0
5311,0
5312,1
5313,1
5314,1
5315,1
5316,1
5317,1
5318,0
5319,1
5320,1
5321,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,1
5328,1
5329,1
5330,0
5331,0
5332,0
5333,1
5334,1
5335,1
5336,0
5337,1
5338,1
5339,1
5340,1
5341,1
5342,0
5343,0
5344,1
5345,0
5346,1
5347,0
5348,1
5349,1
5350,1
5351,1
5352,1
5353,1
5354,1
5355,0
5356,1
5357,0
5358,1
5359,0
5360,1
5361,1
5362,1
5363,1
5364,1
5365,1
5366,1
5367,1
5368,1
5369,1
5370,1
5371,0
5372,1
5373,0
5374,0
5375,1
5376,1
5377,1
5378,1
5379,0
5380,0
5381,0
5382,1
5383,1
5384,0
5385,0
5386,0
5387,1
5388,1
5389,1
5390,0
5391,0
5392,1
5393,0
5394,0
5395,1
5396,1
5397,0
5398,0
5399,1
5400,1
5401,1
5402,0
5403,1
5404,1
5405,0
5406,1
5407,0
5408,0
5409,1
5410,1
5411,1
5412,1
5413,1
5414,1
5415,1
5416,1
5417,1
5418,1
5419,1
5420,0
5421,1
5422,1
5423,0
5424,1
5425,1
5426,1
5427,1
5428,1
5429,1
5430,1
5431,0
5432,1
5433,1
5434,1
5435,1
5436,1
5437,1
5438,1
5439,1
5440,1
5441,0
5442,1
5443,1
5444,1
5445,1
5446,1
5447,0
5448,1
5449,1
5450,0
5451,1
5452,0
5453,1
5454,1
5455,1
5456,1
5457,1
5458,1
5459,1
5460,0
5461,1
5462,1
5463,1
5464,1
5465,1
5466,1
5467,1
5468,1
5469,1
5470,0
5471,1
5472,1
5473,0
5474,1
5475,1
5476,0
5477,1
5478,1
5479,1
5480,1
5481,0
5482,1
5483,0
5484,0
5485,1
5486,1
5487,0
5488,1
5489,1
5490,0
5491,1
5492,1
5493,1
5494,1
5495,0
5496,1
5497,1
5498,1
5499,0
5500,1
5501,1
5502,1
5503,1
5504,1
5505,1
5506,0
5507,1
5508,1
5509,1
5510,1
5511,1
5512,0
5513,1
5514,1
5515,1
5516,1
5517,0
5518,1
5519,1
5520,0
5521,1
5522,1
5523,0
5524,1
5525,1
5526,0
5527,1
5528,1
5529,0
5530,0
5531,0
5532,1
5533,0
5534,0
5535,1
5536,0
5537,1
5538,0
5539,0
5540,0
5541,1
5542,1
5543,0
5544,1
5545,1
5546,0
5547,0
5548,1
5549,1
5550,1
5551,1
5552,1
5553,0
5554,1
5555,0
5556,1
5557,1
5558,0
5559,1
5560,1
5561,1
5562,1
5563,0
5564,0
5565,1
5566,1
5567,1
5568,1
5569,1
5570,0
5571,1
5572,0
5573,1
5574,0
5575,1
5576,1
5577,1
5578,1
5579,1
5580,1
5581,0
5582,1
5583,1
5584,0
5585,1
5586,1
5587,0
5588,1
5589,1
5590,1
5591,1
